안심식당번호,시도명,시군구명,사업장명,정제도로명주소,정제지번주소,상세주소,업종명,업종상세명,전화번호,선정여부구분,취소일자,비고사항,수정일,정제우편번호,정제WGS84위도,정제WGS84경도
4813,경기도,하남시,정금화 한우정,경기도 하남시 감일남로 18,경기도 하남시 감일동 373-9번지,2층,일반음식점,한식,02-430-6642,Y,,,,12993,37.5062316758,127.1416161379
4814,경기도,하남시,기와집양대창센타,경기도 하남시 감일남로 30,경기도 하남시 감일동 373-3번지,1층,일반음식점,한식,02-431-2329,Y,,,,12993,37.5058660293,127.1429077177
4816,경기도,하남시,(주) 아워홈 캐슬렉스하남GC점(휴레스토랑),경기도 하남시 감이로 317,경기도 하남시 감이동 260-1번지,S동 3층,일반음식점_외,기타 음식점업,02-480-5621,Y,,,,13006,37.4963589093,127.1684182949
4818,경기도,하남시,팔복도가니탕,경기도 하남시 서하남로 24,경기도 하남시 감북동 444-13번지,1층,일반음식점,한식,02-488-1488,Y,,,,12992,37.5162337433,127.1465925624
4820,경기도,하남시,한우리 위례점,경기도 하남시 위례대로 200,경기도 하남시 학암동 660번지,스타필드시티 4층 4102호,일반음식점,한식,02-512-3103,Y,,,,13012,37.4801127045,127.1484593147
4821,경기도,하남시,소풍,경기도 하남시 조정대로 35,경기도 하남시 풍산동 492번지,미사 하우스디 엘타워 지하2층 RB202호,일반음식점,한식,031-5175-4502,Y,,,,12918,37.5504185308,127.1834170989
4823,경기도,하남시,주식회사 남한산성,경기도 하남시 하남대로 947,경기도 하남시 풍산동 618번지,하남테크노밸리 U1 CENTER B동 지하1층 B145호,일반음식점,한식,031-5180-3292,Y,,,,12982,37.5458667457,127.1936926063
4824,경기도,하남시,플로렌스파티하우스 하남점,경기도 하남시 하남대로 747,경기도 하남시 신장동 570번지,지하2층,일반음식점_외,기타 음식점업,031-752-6114,Y,,,,12961,37.5380094975,127.2126504319
4826,경기도,하남시,(주)올킹 자작나무갈비 하남 미사점,경기도 하남시 미사동로 72,경기도 하남시 미사동 377-9번지,,일반음식점,한식,031-765-7677,Y,,,,12900,37.5733546256,127.2029341230
4828,경기도,하남시,다솜푸드,경기도 하남시 조정대로 150,경기도 하남시 덕풍동 762번지,"아파트형공장 아이테코 지하1층 RB125호, 126호",일반음식점,한식,031-790-1376,Y,,,,12930,37.5535037868,127.1946802895
4829,경기도,하남시,파크프렌드(경정관람동식당),경기도 하남시 미사대로 505,경기도 하남시 신장동 281번지,1층,일반음식점,한식,031-790-8460,Y,,,,12900,37.5536314599,127.2132471118
4830,경기도,하남시,훈마루,경기도 하남시 미사강변대로34번길 82,경기도 하남시 풍산동 515번지,"골드프라자 2층 201호~204호, 208호",일반음식점,한식,031-791-3121,Y,,,,12919,37.5561454125,127.1880348624
4831,경기도,하남시,마방집,경기도 하남시 하남대로 674,경기도 하남시 천현동 428-4번지,1층,일반음식점,한식,031-791-0011,Y,,,,12956,37.5321524476,127.2171209984
4832,경기도,하남시,곤드레사랑,경기도 하남시 서하남로 450-15,경기도 하남시 춘궁동 314-1번지,1층,일반음식점,한식,031-791-1545,Y,,,,13016,37.5218521890,127.1893320110
4597,경기도,광주시,풍미참숯왕소금구이,경기도 광주시 통미로 30,경기도 광주시 송정동 594-10번지,,일반음식점,한식,031-768-5353,Y,,,,12743,37.4144687682,127.2571727068
4598,경기도,광주시,더프렌즈,경기도 광주시 회안대로 900,경기도 광주시 송정동 337번지,"로얄플라자 101호, 102호, 103호",일반음식점,서양식,031-768-9588,Y,,,,12739,37.4273656608,127.2562946720
4833,경기도,하남시,14번지루프탑앤카페(일반음식점),경기도 하남시 검단산로 345,경기도 하남시 창우동 14번지,"2층, 3층, 4층",일반음식점,서양식,031-791-1583,Y,,,,13023,37.5415188351,127.2371781262
6717,경기도,수원시,상무초밥,경기도 수원시 팔달구 매산로 32,경기도 수원시 팔달구 매산로2가 65-5번지,1층,일반음식점,일식,031-241-7633,Y,,,,16461,37.2678382370,127.0049925341
6719,경기도,수원시,피에프창,경기도 수원시 팔달구 매산로 32,경기도 수원시 팔달구 매산로2가 65-5번지,6층,일반음식점,중식,031-240-1899,Y,,,,16461,37.2678382370,127.0049925341
6721,경기도,수원시,㈜잔치수원지점우판등심,,경기도 수원시 영통구 권선로 908번길,10,일반음식점,한식,031-204-0086,Y,,,,,,
6722,경기도,수원시,영통복요리,경기도 수원시 영통구 청명로59번길 45-23,경기도 수원시 영통구 영통동 1027-17번지,,일반음식점,한식,031-204-0003,Y,,,,16705,37.2502006829,127.0803860793
6724,경기도,수원시,티철판요리전문점,경기도 수원시 영통구 월드컵로150번길 26,경기도 수원시 영통구 원천동 572-3번지,링크프라자 2층 201호,일반음식점,일식,031-233-5428,Y,,,,16500,37.2781679929,127.0501129732
6725,경기도,수원시,밥풀떼기,,경기도 수원시 영통구 청명남로 28번길,20,일반음식점,한식,031-202-0444,Y,,,,,,
6727,경기도,시흥시,풍년가전주콩나물국밥시화점,경기도 시흥시 희망공원로 269,경기도 시흥시 정왕동 2166-4번지,홈플러스 2층,일반음식점,한식,,Y,,,,15081,37.3452082082,126.7252373690
6729,경기도,오산시,메밀사랑묵사랑오산세교점,경기도 오산시 세마역로19번길 18-1,경기도 오산시 세교동 613-9번지,1층,일반음식점,한식,031-373-9984,Y,,,,18106,37.1822887617,127.0437537701
6731,경기도,오산시,보영만두오산운암점,경기도 오산시 성호대로 130,경기도 오산시 원동 811-8번지,중앙상가빌딩 108호,일반음식점,한식,031-377-1972,Y,,,,18139,37.1484696706,127.0757913493
6733,경기도,오산시,일미뚝배기짬뽕,경기도 오산시 내삼미로79번길 11,경기도 오산시 수청동 621-1번지,1층 109호,일반음식점,중식,031-375-9588,Y,,,,18114,37.1690287994,127.0652686383
6734,경기도,의정부시,스파게티하우스차오,경기도 의정부시 호국로1298번길 73,경기도 의정부시 의정부동 194-5번지,2층,일반음식점,서양식,031-846-4278,Y,,,,11695,37.7402250625,127.0485229763
6736,경기도,의정부시,웨딩플로체,경기도 의정부시 평화로 472,경기도 의정부시 의정부동 100-1번지,4층,일반음식점_외,기타 음식점업,031-877-6000,Y,,,,11697,37.7340593722,127.0483561376
6738,경기도,의정부시,남원추어탕,경기도 의정부시 의정로 160,경기도 의정부시 가능동 668-8번지,,일반음식점,한식,031-877-0774,Y,,,,11681,37.7471296502,127.0347350811
6740,경기도,의정부시,선운수산풍천장어,경기도 의정부시 체육로 240,경기도 의정부시 녹양동 168-42번지,,일반음식점,한식,031-836-7592,Y,,,,11608,37.7610167231,127.0341599295
6742,경기도,의정부시,황소화로구이,경기도 의정부시 평화로 212,경기도 의정부시 호원동 458-13번지,,일반음식점,한식,031-876-9200,Y,,,,11712,37.7108852243,127.0480770473
6743,경기도,의정부시,이디야커피의정부흥선점,경기도 의정부시 호국로 1139,경기도 의정부시 가능동 706-12번지,,일반음식점_외,기타 음식점업,,Y,,,,11658,37.7429032988,127.0304030374
6745,경기도,의정부시,의정부휴게소오뎅식당,경기도 의정부시 구리포천고속도로 19,경기도 의정부시 산곡동 304-2번지,1층,일반음식점,한식,031-928-4113,Y,,,,11800,37.7330344323,127.1151271988
6746,경기도,의정부시,의정부휴게소교동짬뽕,경기도 의정부시 구리포천고속도로 19,경기도 의정부시 산곡동 304-2번지,1층,일반음식점,중식,031-928-4113,Y,,,,11800,37.7330344323,127.1151271988
6747,경기도,의정부시,의정부휴게소풍경마루,경기도 의정부시 구리포천고속도로 19,경기도 의정부시 산곡동 304-2번지,1층,일반음식점,한식,031-928-4113,Y,,,,11800,37.7330344323,127.1151271988
6748,경기도,의정부시,의정부휴게소코바코,경기도 의정부시 구리포천고속도로 19,경기도 의정부시 산곡동 304-2번지,1층,일반음식점,일식,031-928-4113,Y,,,,11800,37.7330344323,127.1151271988
6749,경기도,의정부시,신그랜드정육식당,경기도 의정부시 의정로 195,경기도 의정부시 가능동 672-6번지,,일반음식점,한식,031-855-3456,Y,,,,11675,37.7502451392,127.0339550321
6751,경기도,의정부시,장흥식당,경기도 의정부시 호국로 1309,경기도 의정부시 의정부동 214-80번지,,일반음식점,한식,031-846-1449,Y,,,,11689,37.7439068018,127.0496583561
6752,경기도,의정부시,전주한방콩나물국밥,,경기도 의정부시 의정부동 220-110번지 한라비발디루트,"한라비발디루트 114호, 115호, 122호",일반음식점,한식,031-821-3877,Y,,,,11689,37.7443556301,127.0491789160
6754,경기도,의정부시,해월양꼬치&amp;샤브샤브,경기도 의정부시 평화로562번길 41,경기도 의정부시 의정부동 190-13번지,,일반음식점,중식,,Y,,,,11692,37.7423735047,127.0493838914
6756,경기도,의정부시,옹기갈비,경기도 의정부시 호국로1298번길 26,경기도 의정부시 의정부동 202-7번지,,일반음식점,한식,,Y,,,,11692,37.7423327601,127.0481583189
6758,경기도,의정부시,고산떡갈비,경기도 의정부시 평화로562번길 13,경기도 의정부시 의정부동 202-15번지,,일반음식점,한식,031-842-3006,Y,,,,11692,37.7423043283,127.0477952861
6760,경기도,의정부시,신래향,경기도 의정부시 호국로1298번길 74,경기도 의정부시 의정부동 196-2번지,,일반음식점,중식,031-846-2910,Y,,,,11695,37.7402150928,127.0482733400
6762,경기도,의정부시,의정스시,경기도 의정부시 시민로121번길 56,경기도 의정부시 의정부동 158-6번지,,일반음식점,일식,031-841-3690,Y,,,,11695,37.7407268538,127.0501089196
6764,경기도,의정부시,봉기리횟집,,경기도 의정부시 가능동 641-16번지 더테라스빌,"더테라스빌 101호, 102호, 103호",일반음식점,일식,,Y,,,,11678,37.7493067207,127.0428943449
6766,경기도,의정부시,공룡솥뚜껑삼겹살,경기도 의정부시 가능로125번길 6,경기도 의정부시 의정부동 236-29번지,,일반음식점,한식,031-821-8050,Y,,,,11686,37.7472421625,127.0450864222
6767,경기도,의정부시,전주콩나물국밥,,경기도 의정부시 의정부동 234-23번지 한진그랑빌,"신한진그랑빌 101호, 102호, 103호",일반음식점,한식,,Y,,,,11686,37.7492528503,127.0452784358
6769,경기도,의정부시,도리연,경기도 의정부시 평화로542번길 7-15,경기도 의정부시 의정부동 197-1번지,2층,일반음식점,한식,,Y,,,,11695,37.7410600532,127.0476780059
6771,경기도,의정부시,명태대가,경기도 의정부시 범골로 97,경기도 의정부시 의정부동 542-1번지,1층,일반음식점,한식,,Y,,,,11625,37.7334153020,127.0379872311
6773,경기도,의정부시,청해수산회천국,경기도 의정부시 범골로 96,경기도 의정부시 의정부동 543-2번지,2층,일반음식점,일식,,Y,,,,11625,37.7332732718,127.0385442045
6775,경기도,의정부시,속풀청,경기도 의정부시 범골로 152,경기도 의정부시 의정부동 557-3번지,,일반음식점,한식,,Y,,,,11653,37.7357752456,127.0422171580
6777,경기도,의정부시,통큰갈비의정부점,경기도 의정부시 신흥로 199,경기도 의정부시 의정부동 565-4번지,,일반음식점,한식,,Y,,,,11653,37.7339042798,127.0431933335
6779,경기도,의정부시,착한소곱창,경기도 의정부시 신흥로 204,경기도 의정부시 의정부동 572-2번지,,일반음식점,한식,,Y,,,,11652,37.7342669982,127.0437585524
6780,경기도,의정부시,지호한방삼계탕,경기도 의정부시 신흥로 198,경기도 의정부시 의정부동 572-5번지,,일반음식점,한식,,Y,,,,11652,37.7338703814,127.0437496372
6782,경기도,의정부시,개성집,경기도 의정부시 범골로 155,경기도 의정부시 의정부동 504-6번지,,일반음식점,한식,,Y,,,,11650,37.7361375284,127.0426688966
6783,경기도,의정부시,경원식당,경기도 의정부시 둔야로49번길 21,경기도 의정부시 의정부동 483번지,,일반음식점,한식,,Y,,,,11673,37.7402755369,127.0382850919
6784,경기도,의정부시,김치두루치기,경기도 의정부시 시민로 29,경기도 의정부시 의정부동 486-13번지,"제일퍼스트빌 3 1층 101호, 102호",일반음식점,한식,,Y,,,,11673,37.7386356586,127.0384201230
6785,경기도,의정부시,대대박감자탕,경기도 의정부시 시민로 83,경기도 의정부시 의정부동 442-12번지,203호,일반음식점,한식,,Y,,,,11670,37.7388215571,127.0445023767
6786,경기도,의정부시,돈우먹심,경기도 의정부시 둔야로33번길 46,경기도 의정부시 의정부동 481-15번지,,일반음식점,한식,,Y,,,,11673,37.7390268008,127.0370330344
6788,경기도,의정부시,강남동태찜,경기도 의정부시 신흥로222번길 5-12,경기도 의정부시 의정부동 499번지,,일반음식점,한식,031-876-5294,Y,,,,11651,37.7363139199,127.0439956749
6790,경기도,의정부시,아사까,경기도 의정부시 신흥로 229,경기도 의정부시 의정부동 503번지,,일반음식점,한식,,Y,,,,11650,37.7366707928,127.0430514929
6792,경기도,의정부시,남해회,경기도 의정부시 의정로22번길 9,경기도 의정부시 의정부동 532-5번지,,일반음식점,일식,,Y,,,,11624,37.7349118701,127.0357875661
6794,경기도,의정부시,현대복어,경기도 의정부시 의정로22번길 8,경기도 의정부시 의정부동 533-1번지,,일반음식점,일식,,Y,,,,11625,37.7346049361,127.0356646435
6796,경기도,평택시,장안면옥,경기도 평택시 어인남로 40,경기도 평택시 비전동 256-4번지,,일반음식점,한식,031-655-3128,Y,,,,17898,36.9952571062,127.0999294287
6797,경기도,평택시,정소반쭈꾸미,경기도 평택시 조개터로 20,경기도 평택시 합정동 917-1번지,1층,일반음식점,한식,031-656-6110,Y,,,,17915,36.9889000531,127.1020416188
6799,경기도,평택시,(주)음식점닥터육팩트,경기도 평택시 만세로 1731,경기도 평택시 죽백동 486-13번지,1층,일반음식점,한식,031-653-3934,Y,,,,17864,37.0119282179,127.1118583280
6801,경기도,평택시,엄니추어탕,,경기도 평택시 합정동 964-17번지 프레이즈주상복합아파트,"102호, 103호, 104호, 106호",일반음식점,한식,031-658-8845,Y,,,,17902,36.9893614833,127.1134675882
6803,경기도,평택시,가리헌갈비탕,경기도 평택시 비전5로 20-25,경기도 평택시 비전동 1108-1번지,"와이제이타워 102호, 202호",일반음식점,한식,031-691-4006,Y,,,,17854,36.9993531634,127.1146195703
6804,경기도,평택시,본도시락평택역점,경기도 평택시 중앙로 119-1,경기도 평택시 비전동 739-17번지,,일반음식점,한식,031-656-4282,Y,,,,17897,36.9932260913,127.0964450794
6806,경기도,평택시,자연별곡뉴코아평택점,경기도 평택시 경기대로 279,경기도 평택시 비전동 830-1번지,뉴코아아울렛 9층,일반음식점,한식,031-656-0540,Y,,,,17885,36.9955602360,127.1125034426
