안심식당SEQ,시도코드,시도명,시군구명,사업장명,대표자명,안심식당지정일,주소1,주소2,업종,업종상세,전화번호, 선정여부,안심식당취소일,비고(웹사이트등),수정일,
13666,617000,부산광역시,사상구,예일오리숲,박영순,2020-09-03,부산광역시 사상구 사상로489번길 17 , ,일반음식점,한식,051-301-6565,Y,null, ,2020-10-12,
13665,614000,부산광역시,부산진구,맛나감자탕,오일명,2020-10-07,부산광역시 부산진구 새싹로 208 , ,일반음식점,한식, ,Y,null, ,2020-10-12,
13664,614000,부산광역시,부산진구,초읍오리집,한영임,2020-10-07,부산광역시 부산진구 성지로137번길 99 , ,일반음식점,한식, ,Y,null, ,2020-10-12,
13663,608000,부산광역시,남구,두래박,강두례,2020-10-05,부산광역시 남구 유엔평화로133, ,일반음식점,한식,051-622-4568,Y,null, ,2020-10-12,
13662,619000,부산광역시,기장군,동부농원,이광섭,2020-10-07,부산광역시 기장군 기장읍 반송로 1330-66, ,일반음식점,한식,051-723-0675,Y,null, ,2020-10-12,
13661,619000,부산광역시,기장군,동해바다쌍둥이횟집,차희자,2020-09-25,부산광역시 기장군 기장읍 차성동로73번길 5, ,일반음식점,한식, ,Y,null, ,2020-10-12,
13660,619000,부산광역시,기장군,아름다운아구,김지원,2020-09-24,부산광역시 기장군 기장읍 차성로 360, ,일반음식점,한식,051-723-5988,Y,null, ,2020-10-12,
13659,305000,대전광역시,유성구,산동성,지정화,2020-10-05,대전광역시 유성구 원내로28, ,일반음식점,중식,0507-1424-2469,Y,null, ,2020-10-12,
13658,305000,대전광역시,유성구,토모,심은임,2020-10-05,대전광역시 유성구 상대동로 18, ,일반음식점,일식,042-825-9749,Y,null, ,2020-10-12,
13657,305000,대전광역시,유성구,대풍감자탕,민관호,2020-10-05,대전광역시 유성구 상대동로 16, ,일반음식점,한식,042-822-2256,Y,null,https://pf.kakao.com/_ixdxbUj,2020-10-12,
13656,305000,대전광역시,유성구,메이문,김혜영,2020-10-05,대전광역시 유성구 원신흥남로41번길 29, ,일반음식점,중식,042-826-0423,Y,null, ,2020-10-12,
13655,305000,대전광역시,유성구,빛나네,최민희,2020-10-05,대전광역시 유성구 원신흥로55번길 65-20, ,일반음식점,서양식,0507-1436-8083,Y,null, ,2020-10-12,
13654,305000,대전광역시,유성구,어가원,서순열,2020-10-05,대전광역시 유성구 대학로 12, ,일반음식점,일식,042-825-5548,Y,null, ,2020-10-12,
13653,305000,대전광역시,유성구,다해어죽,오영중,2020-10-05,대전광역시 유성구 계룡로105번길 15 , ,일반음식점,한식,042-822-3613,Y,null, ,2020-10-12,
13652,305000,대전광역시,유성구,샤브쌈주머니,김해숙,2020-10-05,대전광역시 유성구 계룡로 105, ,일반음식점,한식,042-824-3854,Y,null,http://www.shabussam.co.kr/,2020-10-12,
13651,305000,대전광역시,유성구,초정한우유성점㈜,최동해,2020-10-05,대전광역시 유성구 온천로 59 , ,일반음식점,한식,042-826-9239,Y,null, ,2020-10-12,
13650,305000,대전광역시,유성구,이탈리안레스토랑14번길,이병진,2020-10-05,대전광역시 유성구 온천북로 14, ,일반음식점,서양식,042-822-1438,Y,null, ,2020-10-12,
13649,305000,대전광역시,유성구,라무다찌,송완식,2020-10-05,대전광역시 유성구 문화원로 110, ,일반음식점,서양식,042-826-3587,Y,null, ,2020-10-12,
13648,305000,대전광역시,유성구,양탄가,김태용,2020-10-05,대전광역시 유성구 대학로 56, ,일반음식점,한식,042-824-9292,Y,null, ,2020-10-12,
13647,305000,대전광역시,유성구,춘수사,신용섭,2020-10-05,대전광역시 유성구 온천북로33번길 21-8, ,일반음식점,일식,0507-1351-9033,Y,null, ,2020-10-12,
13646,305000,대전광역시,유성구,유성본숯불갈비,이은철,2020-10-05,대전광역시 유성구 온천동로65번길 51, ,일반음식점,한식,042-825-6016,Y,null, ,2020-10-12,
13645,305000,대전광역시,유성구,유림한우,방만배,2020-10-05,대전광역시 유성구 문화원로 123 , ,일반음식점,한식,042-825-9998,Y,null, ,2020-10-12,
13644,305000,대전광역시,유성구,임진강장어,조웅기,2020-10-05,대전광역시 유성구 문화원로 143, ,일반음식점,한식,042-825-9200,Y,null, ,2020-10-12,
13643,305000,대전광역시,유성구,오사카시장스시,권창오,2020-10-05,대전광역시 유성구 유성대로654번길 160, ,일반음식점,일식,042-824-4800,Y,null,http://osakasushi.7x7.kr/,2020-10-12,
13642,305000,대전광역시,유성구,원조부산할매낙지볶음,임성혁,2020-10-05,대전광역시 유성구 도안대로589번길 1, ,일반음식점,한식,042-822-7337,Y,null, ,2020-10-12,
13641,305000,대전광역시,유성구,다정,권영노,2020-10-05,대전광역시 유성구 도안대로589번길 11, ,일반음식점,한식, ,Y,null, ,2020-10-12,
13640,305000,대전광역시,유성구,왓다삼겹살,박상준,2020-10-05,대전광역시 유성구 유성대로694번길 94, ,일반음식점,한식,042-824-9270,Y,null, ,2020-10-12,
13639,305000,대전광역시,유성구,유성행복을볶는집,박세경,2020-10-05,대전광역시 유성구 유성대로680번길 33, ,일반음식점,한식,042-822-5931,Y,null,https://yuseonghrh.modoo.at/,2020-10-12,
13638,305000,대전광역시,유성구,서원,유재평,2020-10-05,대전광역시 유성구 유성대로 678, ,일반음식점,한식,042-822-1272,Y,null, ,2020-10-12,
13637,305000,대전광역시,유성구,단홍갈비,박이용,2020-10-05,대전광역시 유성구 유성대로 756, ,일반음식점,한식,042-826-2733,Y,null, ,2020-10-12,
13636,305000,대전광역시,유성구,대전왕새우,신유정,2020-10-05,대전광역시 유성구 대전 유성구 대학로 35, ,일반음식점,일식,042-822-5498,Y,null, ,2020-10-12,
13635,305000,대전광역시,유성구,어수사,염기현,2020-10-05,대전광역시 유성구 온천로 22, ,일반음식점,일식,042-825-4949,Y,null, ,2020-10-12,
13634,305000,대전광역시,유성구,유성복집,이재동,2020-10-05,대전광역시 유성구 온천서로 24, ,일반음식점,일식,042-823-5388,Y,null, ,2020-10-12,
13633,305000,대전광역시,유성구,삼복가든,박병찬,2020-10-05,대전광역시 유성구 온천서로 32-18, ,일반음식점,한식,042-823-5949,Y,null, ,2020-10-12,
13632,305000,대전광역시,유성구,윤가네해장국,윤현진,2020-10-05,대전광역시 유성구 온천로 33, ,일반음식점,한식,042-823-8987,Y,null, ,2020-10-12,
13631,305000,대전광역시,유성구,장수진곰탕,서승환,2020-10-05,대전광역시 유성구 온천서로 26, ,일반음식점,한식,042-822-3131,Y,null, ,2020-10-12,
13630,305000,대전광역시,유성구,마산아구찜,박지희,2020-10-05,대전광역시 유성구 대전 유성구 수통골로 65, ,일반음식점,한식,042-824-3030,Y,null, ,2020-10-12,
13629,305000,대전광역시,유성구,샤브향(노은점),이종철,2020-10-05,대전광역시 유성구 노은로 71 , ,일반음식점,한식,042-256-2002,Y,null,https://blog.naver.com/k1bbanlee,2020-10-12,
13628,305000,대전광역시,유성구,향기울차반,이성경,2020-10-05,대전광역시 유성구 현충원로347번길 53-3, ,일반음식점,한식,042-822-1108,Y,null,http://h1108.mf24.net/3613#none,2020-10-12,
13627,305000,대전광역시,유성구,사랑담은,김효임,2020-10-05,대전광역시 유성구 대전 유성구 대학로203번길 11, ,일반음식점,한식,042-861-5516,Y,null,https://luxuryzipbob.modoo.at/,2020-10-12,
13626,305000,대전광역시,유성구,아저씨,김시태,2020-10-05,대전광역시 유성구 대전 유성구 죽동로279번길 71-12, ,일반음식점,한식,042-825-7855,Y,null, ,2020-10-12,
13625,305000,대전광역시,유성구,친구야,이상영,2020-10-05,대전광역시 유성구 죽동로279번길 43-10, ,일반음식점,한식,042-822-0112,Y,null, ,2020-10-12,
13624,305000,대전광역시,유성구,더빛나,장재수,2020-10-05,대전광역시 유성구 엑스포로 131, ,일반음식점,서양식,0507-1346-6326,Y,null, ,2020-10-12,
13623,305000,대전광역시,유성구,이우철한방누룽지삼계탕,이수미,2020-10-05,대전광역시 유성구 대덕대로590번길 13, ,일반음식점,한식,042-322-3868,Y,null, ,2020-10-12,
13622,305000,대전광역시,유성구,녹원간장게장,강인숙,2020-10-05,대전광역시 유성구 대덕대로 544, ,일반음식점,한식,042-861-1697,Y,null, ,2020-10-12,
13621,305000,대전광역시,유성구,복덩어리,박찬봉,2020-10-05,대전광역시 유성구 신성로84번길 74, ,일반음식점,한식,042-864-2212,Y,null,http://www.bogeo.co.kr/,2020-10-12,
13620,305000,대전광역시,유성구,한우김삿갓,이남순,2020-10-05,대전광역시 유성구 유성대로1184번길 11-27, ,일반음식점,한식,0507-1306-6076,Y,null, ,2020-10-12,
13619,305000,대전광역시,유성구,화돌농장,이미경,2020-10-05,대전광역시 유성구 신성로61번길 93-5, ,일반음식점,한식,0507-1417-5254,Y,null, ,2020-10-12,
13618,305000,대전광역시,유성구,동신수산,이형복,2020-10-05,대전광역시 유성구 노은동로75번길 12, ,일반음식점,한식,042-476-9968,Y,null, ,2020-10-12,
13617,305000,대전광역시,유성구,아이리스중화요리투,정미영,2020-10-05,대전광역시 유성구 노은서로 121, ,일반음식점,중식,042-822-8299,Y,null, ,2020-10-12,
13616,305000,대전광역시,유성구,아이리스중화요리,정미영,2020-10-05,대전광역시 유성구 노은서로 121, ,일반음식점,중식,042-826-3692,Y,null, ,2020-10-12,
13615,305000,대전광역시,유성구,삼천포사랑도횟집,황미애,2020-10-05,대전광역시 유성구 은구비서로24번길 54, ,일반음식점,한식,042-477-7489,Y,null, ,2020-10-12,
13614,305000,대전광역시,유성구,자연석돈구이,구은주,2020-10-05,대전광역시 유성구 지족북로66번길 45-25, ,일반음식점,한식,0507-1400-1771,Y,null,https://jayounsugdonsg.modoo.at/,2020-10-12,
13613,305000,대전광역시,유성구,엉클부대찌개,배남희,2020-10-05,대전광역시 유성구 반석동로40번길 92-52, ,일반음식점,한식,0507-1359-3357,Y,null, ,2020-10-12,
13612,305000,대전광역시,유성구,백제갈비,김기명,2020-10-05,대전광역시 유성구 반석동로40번길 16, ,일반음식점,한식,042-826-9572,Y,null, ,2020-10-12,
13611,305000,대전광역시,유성구,해원횟집,김미애,2020-10-05,대전광역시 유성구 전민로 71, ,일반음식점,한식,042-862-1119,Y,null, ,2020-10-12,
13610,305000,대전광역시,유성구,1.3.6함바그또카레,이유경,2020-10-05,대전광역시 유성구 전민로6번길 81, ,일반음식점,서양식,042-867-0136,Y,null, ,2020-10-12,
13609,305000,대전광역시,유성구,리원,왕보장,2020-10-05,대전광역시 유성구 테크노중앙로 155, ,일반음식점,중식,042-671-8888,Y,null, ,2020-10-12,
13608,305000,대전광역시,유성구,도안동감나무집(관평점),박해선,2020-10-05,대전광역시 유성구 테크노중앙로 54 , ,일반음식점,한식,042-935-2366,Y,null, ,2020-10-12,
13607,305000,대전광역시,유성구,참치명가(관평점),한지연,2020-10-05,대전광역시 유성구 관평2로 22, ,일반음식점,일식,042-935-3739,Y,null, ,2020-10-12,
13606,305000,대전광역시,유성구,춘향골추어탕,이상철,2020-10-05,대전광역시 유성구 관평1로 91, ,일반음식점,한식,042-933-8744,Y,null, ,2020-10-12,
13605,305000,대전광역시,유성구,진셰프,진태오,2020-10-05,대전광역시 유성구 테크노4로 98-8 , ,일반음식점,한식,042-932-8253,Y,null, ,2020-10-12,
13604,305000,대전광역시,유성구,돌돌해식당,김범석,2020-10-05,대전광역시 유성구 테크노3로 77, ,일반음식점,한식,042-935-5575,Y,null,https://cafe.naver.com/ehfehfgo,2020-10-12,
13603,305000,대전광역시,유성구,오박사전복해신탕,송순복,2020-10-05,대전광역시 유성구 테크노1로 12-13, ,일반음식점,한식,042-527-9252,Y,null, ,2020-10-12,
13602,305000,대전광역시,유성구,성경만두요리전문점,이정순,2020-10-05,대전광역시 유성구 테크노4로 55, ,일반음식점,한식,042-931-1919,Y,null, ,2020-10-12,
13601,305000,대전광역시,유성구,띠올석갈비(테크노점),박만우,2020-10-05,대전광역시 유성구 테크노4로 57, ,일반음식점,한식,042-935-3535,Y,null, ,2020-10-12,
13600,305000,대전광역시,유성구,준참치활어회,안중용,2020-10-05,대전광역시 유성구 구즉로58번길 31-17, ,일반음식점,일식,042-931-7666,Y,null, ,2020-10-12,
13599,706000,대구광역시,수성구,김나미산곰장어붕장어,이종길,2020-10-06,대구광역시 수성구 동대구로7길 32 , ,일반음식점,한식,053-473-5404,Y,null, ,2020-10-12,
13598,706000,대구광역시,수성구,삼천궁식당,김숙,2020-10-06,대구광역시 수성구 동대구로 293, ,일반음식점,한식,053-744-9500,Y,null, ,2020-10-12,
13597,706000,대구광역시,수성구,우리소가든,김수영,2020-10-06,대구광역시 수성구 청수로 61, ,일반음식점,한식,053-764-8002,Y,null, ,2020-10-12,
13596,706000,대구광역시,수성구,동보성,갈장동,2020-10-06,대구광역시 수성구 달구벌대로 2483, ,일반음식점,중식,053-742-6888,Y,null, ,2020-10-12,
13595,706000,대구광역시,수성구,싱싱참치,백종욱,2020-10-06,대구광역시 수성구 동대구로7길 24 , ,일반음식점,일식,053-768-5537,Y,null, ,2020-10-12,
13594,706000,대구광역시,수성구,동신참치,손희수,2020-10-06,대구광역시 수성구 들안로 81 , ,일반음식점,일식,053-761-3788,Y,null, ,2020-10-12,
13593,706000,대구광역시,수성구,연경반점,손무평,2020-10-06,대구광역시 수성구 수성로 222, ,일반음식점,기타외국식,053-763-5988,Y,null, ,2020-10-12,
13592,706000,대구광역시,수성구,아티코,이상민,2020-10-06,대구광역시 수성구 지범로 43-12, ,일반음식점,기타외국식,0507-1326-9279,Y,null, ,2020-10-12,
13591,706000,대구광역시,수성구,아사다라,이광해,2020-09-29,대구광역시 수성구 용학로 116-2, ,일반음식점,한식,053-765-9999,Y,null, ,2020-10-12,
13590,706000,대구광역시,수성구,바르미명품한우,서기수,2020-09-29,대구광역시 수성구 무학로78, ,일반음식점,한식,053-764-7640,Y,null, ,2020-10-12,
13589,706000,대구광역시,수성구,서울감자탕,신경옥,2020-09-29,대구광역시 수성구 범안로 26, ,일반음식점,한식,053-815-3477,Y,null, ,2020-10-12,
13588,706000,대구광역시,수성구,개정,이재훈,2020-09-29,대구광역시 수성구 수성못 2길 3, ,일반음식점,한식,053-762-7050,Y,null, ,2020-10-12,
13587,706000,대구광역시,수성구,삿뽀로대구점,김미애,2020-09-29,대구광역시 수성구 용학로134, ,일반음식점,일식,053-763-8118,Y,null, ,2020-10-12,
13586,706000,대구광역시,수성구,금강회초밥,조인호,2020-09-29,대구광역시 수성구 청수로36길 78-18, ,일반음식점,일식,053-763-1120,Y,null, ,2020-10-12,
13585,706000,대구광역시,수성구,대풍회초밥,김강성,2020-09-29,대구광역시 수성구 수성로76길 48, ,일반음식점,일식,053-754-7632,Y,null, ,2020-10-12,
13584,706000,대구광역시,수성구,감포은정회집,엄제용,2020-09-29,대구광역시 수성구 국채보상로 180길 13, ,일반음식점,일식,053-752-5271,Y,null, ,2020-10-12,
13583,706000,대구광역시,수성구,오호리준범어직영점,이세호,2020-09-29,대구광역시 수성구 동대구로59길 14-2, ,일반음식점,기타외국식,0507-1345-0021,Y,null, ,2020-10-12,
13582,706000,대구광역시,수성구,대구신쭈꾸미,이미대자,2020-09-22,대구광역시 수성구 청수로 118, ,일반음식점,한식,053-766-8562,Y,null, ,2020-10-12,
13581,706000,대구광역시,수성구,알래스카스시,남광우,2020-09-22,대구광역시 수성구 동원로 149, ,일반음식점,일식,053-744-6088,Y,null, ,2020-10-12,
